id,old_status,type
72be351d-45f8-4bbe-bf0f-b49620f228a4,scheduled,whatsapp
5fba27a4-3a4b-4a3e-897b-3151ca3a7763,scheduled,whatsapp
42917694-9309-45f4-ab5a-86a947c494be,scheduled,whatsapp
ad53f588-9b3e-4fcb-8931-eaae4efe69af,scheduled,whatsapp
1bab57fd-1a5f-4c5a-b5eb-a640bd07a7a3,scheduled,call
090d7991-1ffb-4072-a1e8-1a90cdbf6c83,scheduled,whatsapp
0b68d5d0-b347-4e4d-8513-7990ad13f37b,scheduled,whatsapp
6f7b9d43-700d-4eac-ba3b-85633c447fb6,scheduled,whatsapp
a46c08b3-030e-473e-a412-3b756620e891,scheduled,whatsapp
7d56841c-ad88-458c-ac25-a97e4874879a,scheduled,whatsapp
552d9932-afa2-4cbe-8841-d23d85c0d187,scheduled,whatsapp
184dc87f-5675-48c1-8677-f6798d7d2e7d,scheduled,whatsapp
c66dfc79-119c-4bb7-b8dd-5b01922bf531,scheduled,whatsapp
5f506e3c-b0ca-4821-bac2-d525f0c62622,scheduled,whatsapp
bcb5de25-b4b5-439a-9454-44acd99dc683,scheduled,whatsapp
1b880b78-6b71-492a-90ef-567d9d480bf5,scheduled,whatsapp
17164efe-b06b-4821-827f-eca4c0d4b419,scheduled,whatsapp
ec4dd759-29e8-4446-91b3-74b1471998f9,scheduled,whatsapp
1dcccca0-3d94-40fc-844e-0a81c9046be1,scheduled,whatsapp
7402ae83-42fb-4305-aaf1-e482e6124d00,scheduled,whatsapp
7b4cfd7b-64c2-47c7-863d-b580daae3b60,scheduled,whatsapp
7b48b171-b776-49f7-942a-16ee76d0bb80,scheduled,whatsapp
ecefa05c-51ea-4b5b-bb18-e64ba6af5d86,scheduled,whatsapp
81a07981-7ce2-4a8e-83db-654abe00482a,scheduled,whatsapp
bf3651d3-723c-4fd8-9f22-9fd64ee7fb78,scheduled,whatsapp
7c4ab548-cef4-4f98-80f4-bab4019763c6,scheduled,whatsapp
ac3aab67-fa90-47f5-9d42-aba474511fee,scheduled,whatsapp
4fd4b62e-7653-40b0-90da-d3524d9df93b,scheduled,call
122b68b9-af29-47c3-90e1-7e8cf6f58937,scheduled,call
8a9d4a97-4529-471c-92ae-92059acef3e3,scheduled,call
776a8bf2-d7ae-4631-8085-73382f72c5a8,scheduled,call
f1661e7a-a67b-4559-83c3-dd55b6d43be4,scheduled,call
31414171-f02e-4f82-877e-5ae3ef657d97,scheduled,call
0a56436a-cf7f-44fa-9243-85eccfb0cfd3,scheduled,call
14e32cec-dd6e-45be-a75a-1abb177cc4c7,scheduled,call
86f0bb81-4661-4c7b-a65c-f25d8ea4b77f,scheduled,call
51de9a59-afbb-4c44-9153-c5416cfacccd,scheduled,call
b120327f-1fe3-44a2-a9e8-0e35c494d60b,scheduled,call
ecf89c1f-274c-403a-975e-8f205ccbab56,scheduled,call
d1fd3ecc-755f-4f32-9ee6-d69e6e44e2c6,scheduled,whatsapp
c98389f9-49a7-4526-85b6-94dc53ba7c00,scheduled,call
0f8c10c7-f805-4436-8d63-223a75b6ff40,scheduled,call
3f1076e0-fc79-4082-b3e3-cf9e35134a6a,scheduled,whatsapp
4a78d10a-edcf-41bb-9d9f-2a42ffd68352,scheduled,call
dc655239-ccda-4b64-bfad-f189f27ba3dd,scheduled,whatsapp
ef327646-75a8-4634-8a4b-b5b9f400436a,scheduled,call
3dbd8773-2c60-4f63-9f94-10e8d437ce0a,scheduled,call
495e91f7-68f9-4338-b724-2245da36bad6,scheduled,call
55110f88-37ae-46cf-ab8b-94ced96d90ff,scheduled,whatsapp
4459bbef-aa4a-47de-8037-b47b3e2ff667,scheduled,call
7919495a-ef4b-4488-baa6-4ef6b3da8a8d,scheduled,call
cd469ae0-dca5-480f-8cfb-9bf0f830d27a,scheduled,call
5fa9695a-77cd-4b70-93bc-37a209067129,scheduled,whatsapp
dd8295ce-5644-427b-88ca-dea35135a874,scheduled,call
aa894fde-ab13-4688-a5ff-ed5560ebf194,scheduled,call
56ff3206-f2d0-44a4-a436-390aca3669da,scheduled,call
754b4a51-c51f-443f-97ce-8bbe39bd260f,scheduled,call
3d56e1c7-a60e-4c60-bb80-5e3da11aadcc,scheduled,call
9d17a445-1c93-46eb-9fc0-b06d0bd3072b,scheduled,call
0ee51bbb-1f7c-4b34-8683-6f5f4b505313,scheduled,call
34a86212-9349-488a-b6e1-5f6281364475,scheduled,call
2b66b8b6-a7eb-41f2-be02-dd5fe511de61,scheduled,whatsapp
c672ee01-ae48-4ab3-8ee6-90dcaab84e65,scheduled,whatsapp
d428fc8c-a116-46f0-ae8f-d1a82bee6655,scheduled,whatsapp
6f464f96-874d-40cb-a03b-6b835b5b4ceb,scheduled,whatsapp
5b053f7d-8619-449f-8dc2-da716eae2763,scheduled,whatsapp
a3460417-8de5-4c73-ac26-575e0a94a0ef,scheduled,whatsapp
1edcc8d9-53ea-48a0-b8bf-3609ac79573f,scheduled,whatsapp
7c5b1dfa-78cd-4e49-ad10-0ebeaf1c0c0f,scheduled,whatsapp
a36b86b0-850e-414e-9472-24a9cc764a61,scheduled,whatsapp
591734f0-bb18-47c8-b0c3-1e8b4f0981d5,scheduled,whatsapp
b89c0f4c-d37e-464a-99d7-853e425375c1,scheduled,whatsapp
131727e8-a201-4528-b1cc-fd90cdf9fe8d,scheduled,whatsapp
5d76b7c7-f88c-45c5-85e5-79e866f33588,scheduled,whatsapp
6d098324-47d6-4bdd-ac3a-a1c94db47c25,scheduled,whatsapp
abd5d676-9545-451b-affc-8befd49bd272,scheduled,whatsapp
06499af1-60b2-453f-b1d8-42ec8d715352,scheduled,whatsapp
3400d1e8-aa63-4fe3-a27a-2be82813e320,scheduled,whatsapp
5e7b83bc-d412-4bcf-9d26-507ffac68941,scheduled,whatsapp
e972c486-077a-4681-9f8e-5946324dad40,scheduled,whatsapp
f119b69a-bc56-4385-9fc8-f3287c481472,scheduled,whatsapp
a821f22f-2b19-4d57-aa66-345714913d18,scheduled,whatsapp
670ec134-1e28-48c8-ab1d-b7679f60fb83,scheduled,whatsapp
14c70bd2-b84a-40b1-9de1-bc246b579521,scheduled,whatsapp
82d6ae95-fe09-47f8-a3d0-9fcab57e1838,scheduled,whatsapp
37ac5959-4a27-4a16-a472-9a87d5d00e5a,scheduled,whatsapp
e6af00c5-e9c3-4d5a-a578-493bd90c6f22,scheduled,whatsapp
50293b1e-23f5-4943-8e66-1e7b2d7732ac,scheduled,whatsapp
bd99582e-02ae-452c-a7f5-179c8207c19d,scheduled,whatsapp
4a39a77c-d630-40ad-a38c-bab2c460182d,scheduled,whatsapp
c3a0b475-8285-4ac5-a2d4-2bcd21efba96,scheduled,whatsapp
73d6b546-8df4-4116-a0a9-0ccb7579a251,scheduled,whatsapp
e34b487e-0ed9-4243-83bc-50abb22f674d,scheduled,whatsapp
e03d55a7-0665-422d-94ff-304f4092ef17,scheduled,whatsapp
546ec001-37ec-484c-81fc-0281b72947bf,scheduled,whatsapp
54d20d81-c0f9-4621-af67-71a5f5a16d64,scheduled,whatsapp
459cb6aa-7121-4cd5-a582-d20e0dd41260,scheduled,whatsapp
a7c5ed96-d6dd-411e-96e6-e4e37e8e8c1b,scheduled,whatsapp
1206880c-54e6-449d-b6e5-66d9c3a18c2b,scheduled,whatsapp
7727ee0b-55e7-46d8-9808-43ef45f39cbd,scheduled,whatsapp
bdd46b73-6df9-4320-a242-51417b00605b,scheduled,whatsapp
733121c3-8218-4bd7-80ad-4a1125f7702c,scheduled,whatsapp
7cf1f955-bc91-4e2a-b477-0733c23e6452,scheduled,whatsapp
5ba04383-e451-4ff7-b0ae-838078686d57,scheduled,whatsapp
f036b21d-2b23-4517-a4fa-660406d1e277,scheduled,whatsapp
4ac4f363-628f-408d-a9d9-8c220823bd63,scheduled,whatsapp
10a9b4d9-6507-44f7-a6ac-e290a187e679,scheduled,whatsapp
0b5ce785-a51d-407b-94b0-6a584b28cc7f,scheduled,call
c59b0202-6132-4937-97fa-60d905f001e4,scheduled,whatsapp
ffab29a5-9bd9-4eed-b6df-561b63704701,scheduled,call
02b66309-46b7-4579-8cb9-15c7b0011720,scheduled,whatsapp
94ecd483-fa1d-4d8e-aca5-c21ca8624694,scheduled,call
35b6581c-3546-4384-9788-4cd89ac2ecc6,scheduled,whatsapp
0e1f32f4-a105-4c06-8a3e-e04025b80982,scheduled,call
35cd086e-e39b-4058-be0d-2fe59fdc6ab9,scheduled,call
978d7412-cf2e-4f96-9900-a6e7c9066958,scheduled,whatsapp
9e86ca93-a358-45b1-af16-4126eda8d09a,scheduled,call
4b36b3a3-1cfb-4432-9de0-683142a6c54d,scheduled,call
1aaf8c81-bcb8-44b5-b2ee-b071f89c8613,scheduled,call
fbd7c3c2-2555-4d60-bd6e-9a24c3e9b69b,scheduled,call
433e873a-6540-4722-9d36-35d722da6716,scheduled,call
4539583a-6280-4b4c-b46f-1489de03c87d,scheduled,call
083c5b97-47db-4346-b536-bfee209055e3,scheduled,call
41304911-d747-442d-84d5-5d54a04355c4,scheduled,call
4e2de87c-83e3-4449-b94a-6c56592d7453,scheduled,call
cf000fc3-2ec3-4f15-9426-16d82a18cf12,scheduled,call
7d30904e-deea-472d-ad2b-a5636f494bc3,scheduled,call
